prod_subcat_code,prod_cat_code,cust_id,transaction_id,tran_date,Qty,Rate,Tax,total_amt,Store_type,DOB,Gender,city_code,prod_cat,prod_subcat
1,1,268037,25480460110,09-04-2011,4,131,55.02,579.02,e-Shop,10-06-1987,F,9,Clothing,Women
1,1,272127,90325748747,08-05-2013,4,536,225.12,2369.12,Flagship store,29-06-1979,M,3,Clothing,Women
1,1,275231,40231152288,08-08-2011,5,1202,631.05,6641.05,MBR,18-02-1984,M,2,Clothing,Women
1,1,274878,1089107131,NA,4,1138,477.96,5029.96,TeleShop,16-05-1983,M,7,Clothing,Women
1,1,268204,35298814537,03-12-2013,1,918,96.39,1014.39,e-Shop,11-12-1989,F,7,Clothing,Women
1,1,273656,26540766822,NA,2,621,130.41,1372.41,e-Shop,18-10-1992,M,8,Clothing,Women
1,1,274360,80437298259,NA,4,600,252,2652,e-Shop,14-03-1970,M,5,Clothing,Women
1,1,267543,7000015253,NA,4,1280,537.6,5657.6,MBR,24-07-1972,F,7,Clothing,Women
1,1,274360,80437298259,04-01-2014,-4,-600,252,-2652,e-Shop,14-03-1970,M,5,Clothing,Women
1,1,273139,2246685898,NA,4,724,304.08,3200.08,e-Shop,04-07-1979,F,5,Clothing,Women
1,1,267406,28636004600,NA,5,243,127.575,1342.575,MBR,21-09-1985,M,6,Clothing,Women
1,1,271158,36221941697,01-08-2012,1,748,78.54,826.54,e-Shop,28-03-1989,M,10,Clothing,Women
1,1,272241,61056839937,09-07-2013,4,892,374.64,3942.64,e-Shop,12-02-1990,M,8,Clothing,Women
1,1,269995,51333367303,01-04-2012,3,983,309.645,3258.645,MBR,05-07-1984,M,4,Clothing,Women
1,1,272129,94369150270,08-07-2011,5,1109,582.225,6127.225,Flagship store,09-03-1987,F,2,Clothing,Women
1,1,273060,60645980915,NA,2,361,75.81,797.81,TeleShop,19-09-1991,F,3,Clothing,Women
1,1,269351,3131922819,NA,3,815,256.725,2701.725,MBR,13-09-1982,M,4,Clothing,Women
1,1,267664,66361945761,NA,1,267,28.035,295.035,e-Shop,22-12-1971,F,10,Clothing,Women
1,1,268196,93528956128,NA,2,239,50.19,528.19,Flagship store,17-08-1989,F,6,Clothing,Women
1,1,271245,83433524708,NA,2,672,141.12,1485.12,MBR,11-12-1985,M,4,Clothing,Women
1,1,271862,75759842669,NA,5,994,521.85,5491.85,e-Shop,24-04-1973,M,8,Clothing,Women
1,1,273662,11229867770,10-01-2012,2,801,168.21,1770.21,Flagship store,12-01-1973,M,10,Clothing,Women
1,1,266940,65116664552,NA,1,852,89.46,941.46,e-Shop,16-03-1979,F,8,Clothing,Women
1,1,270563,27140992073,07-12-2013,-3,-716,225.54,-2373.54,TeleShop,20-04-1981,M,4,Clothing,Women
1,1,273243,38629006507,NA,3,1376,433.44,4561.44,TeleShop,16-03-1992,M,1,Clothing,Women
1,1,273662,76108542776,08-10-2012,1,1255,131.775,1386.775,MBR,12-01-1973,M,10,Clothing,Women
1,1,270428,79861806677,NA,2,1463,307.23,3233.23,TeleShop,10-03-1987,M,5,Clothing,Women
1,1,267795,93884797104,NA,2,1168,245.28,2581.28,Flagship store,21-12-1989,F,5,Clothing,Women
1,1,269308,99716904350,04-10-2011,3,991,312.165,3285.165,TeleShop,05-08-1990,F,2,Clothing,Women
1,1,273296,92788955969,NA,5,658,345.45,3635.45,e-Shop,27-08-1980,F,2,Clothing,Women
1,1,268894,45967608403,01-01-2014,4,798,335.16,3527.16,e-Shop,27-04-1977,M,4,Clothing,Women
1,1,271510,93117414983,NA,1,87,9.135,96.135,e-Shop,20-07-1976,M,1,Clothing,Women
1,1,273020,49473025628,NA,1,397,41.685,438.685,Flagship store,02-10-1981,M,5,Clothing,Women
1,1,270526,18966416973,NA,4,749,314.58,3310.58,Flagship store,21-08-1979,F,9,Clothing,Women
1,1,273119,8508206340,NA,1,177,18.585,195.585,Flagship store,17-06-1972,F,9,Clothing,Women
1,1,268385,90865978536,NA,-5,-1405,737.625,-7762.625,e-Shop,27-07-1971,M,4,Clothing,Women
1,1,272703,37697176687,NA,3,1480,466.2,4906.2,Flagship store,08-06-1985,F,7,Clothing,Women
1,1,272874,72776299186,NA,-4,-1044,438.48,-4614.48,Flagship store,15-02-1971,F,1,Clothing,Women
1,1,269007,49752451850,03-12-2013,5,326,171.15,1801.15,MBR,29-09-1973,M,3,Clothing,Women
1,1,269449,11896007074,02-10-2012,3,242,76.23,802.23,e-Shop,09-08-1970,M,6,Clothing,Women
1,1,267813,47330865378,12-04-2012,5,1396,732.9,7712.9,Flagship store,15-12-1990,M,7,Clothing,Women
1,1,273385,62081835855,03-01-2012,4,516,216.72,2280.72,MBR,17-01-1992,F,9,Clothing,Women
1,1,272330,70586652208,NA,3,1434,451.71,4753.71,TeleShop,16-05-1983,M,7,Clothing,Women
1,1,269361,24075253501,NA,2,1207,253.47,2667.47,MBR,09-07-1973,F,10,Clothing,Women
1,1,269189,52188724268,NA,-4,-841,353.22,-3717.22,e-Shop,25-10-1973,F,9,Clothing,Women
1,1,272497,96220754972,03-09-2013,3,89,28.035,295.035,e-Shop,01-03-1971,M,10,Clothing,Women
1,1,272664,88550316431,NA,1,1193,125.265,1318.265,Flagship store,24-06-1992,F,6,Clothing,Women
1,1,272142,26229360944,04-11-2013,4,1468,616.56,6488.56,TeleShop,13-10-1988,M,8,Clothing,Women
1,1,271656,80927484036,NA,-3,-422,132.93,-1398.93,TeleShop,03-01-1982,M,6,Clothing,Women
1,1,271243,72783160090,NA,4,1200,504,5304,e-Shop,26-09-1973,F,2,Clothing,Women
1,1,273527,80901928484,NA,1,557,58.485,615.485,e-Shop,07-07-1971,F,2,Clothing,Women
1,1,273897,64200745315,NA,5,457,239.925,2524.925,MBR,27-11-1980,M,7,Clothing,Women
1,1,267629,82978335567,10-07-2011,5,948,497.7,5237.7,TeleShop,02-12-1986,F,3,Clothing,Women
1,1,272846,29646943642,NA,1,512,53.76,565.76,e-Shop,18-06-1987,F,7,Clothing,Women
1,1,273445,9705083440,11-04-2011,2,247,51.87,545.87,MBR,18-07-1971,M,2,Clothing,Women
1,1,273531,46355026059,NA,5,911,478.275,5033.275,Flagship store,26-06-1990,F,1,Clothing,Women
1,1,270484,28955117295,12-06-2012,1,854,89.67,943.67,MBR,14-10-1992,F,1,Clothing,Women
1,1,269966,86213780829,NA,5,1339,702.975,7397.975,Flagship store,13-12-1981,M,1,Clothing,Women
1,1,267125,77772352678,04-09-2012,-5,-416,218.4,-2298.4,MBR,11-06-1981,F,4,Clothing,Women
1,1,270549,24509135812,02-09-2013,1,1282,134.61,1416.61,MBR,16-10-1983,F,6,Clothing,Women
1,1,269862,62080291341,NA,1,938,98.49,1036.49,e-Shop,12-03-1985,M,4,Clothing,Women
1,1,273575,74756660938,NA,1,677,71.085,748.085,MBR,27-07-1970,M,1,Clothing,Women
1,1,272987,86087449675,NA,1,398,41.79,439.79,e-Shop,20-11-1977,M,2,Clothing,Women
1,1,270203,23975407593,04-04-2013,3,377,118.755,1249.755,e-Shop,11-09-1971,M,4,Clothing,Women
1,1,273173,24011082441,04-02-2012,1,477,50.085,527.085,e-Shop,14-01-1991,F,9,Clothing,Women
1,1,274814,99986751618,NA,-5,-923,484.575,-5099.575,MBR,03-08-1979,F,9,Clothing,Women
1,1,269355,6835206607,NA,1,661,69.405,730.405,MBR,28-12-1980,F,10,Clothing,Women
1,1,274077,95349024633,03-11-2012,1,247,25.935,272.935,MBR,17-06-1988,M,6,Clothing,Women
1,1,269665,88492794300,04-03-2012,-1,-289,30.345,-319.345,e-Shop,14-08-1991,M,7,Clothing,Women
1,1,272849,9357502772,NA,5,298,156.45,1646.45,e-Shop,23-06-1981,F,7,Clothing,Women
1,1,267697,87686858823,NA,3,1466,461.79,4859.79,e-Shop,13-05-1975,M,6,Clothing,Women
1,1,274955,86004150713,07-04-2012,2,586,123.06,1295.06,TeleShop,21-05-1983,F,10,Clothing,Women
1,1,266960,90659025359,NA,3,1204,379.26,3991.26,e-Shop,05-06-1982,F,1,Clothing,Women
1,1,273357,34454916141,10-05-2013,3,1355,426.825,4491.825,Flagship store,18-08-1972,F,9,Clothing,Women
1,1,271062,52171148249,02-09-2013,1,1179,123.795,1302.795,e-Shop,10-02-1976,M,2,Clothing,Women
1,1,273769,58438011832,NA,2,961,201.81,2123.81,TeleShop,04-12-1989,F,10,Clothing,Women
1,1,271161,80093314617,NA,5,1264,663.6,6983.6,MBR,16-10-1987,F,3,Clothing,Women
1,1,270835,98443259210,NA,2,85,17.85,187.85,Flagship store,05-12-1975,M,10,Clothing,Women
1,1,274648,37010306044,NA,-5,-87,45.675,-480.675,MBR,13-02-1973,M,8,Clothing,Women
1,1,269370,16032809239,NA,4,142,59.64,627.64,e-Shop,12-03-1987,F,6,Clothing,Women
1,1,274917,54730601969,07-02-2014,5,102,53.55,563.55,e-Shop,22-05-1983,F,6,Clothing,Women
1,1,268203,98240278788,NA,3,182,57.33,603.33,TeleShop,20-05-1992,M,7,Clothing,Women
1,1,267165,19242807973,NA,3,1297,408.555,4299.555,TeleShop,16-05-1986,F,4,Clothing,Women
1,1,271527,12289166369,03-05-2013,5,676,354.9,3734.9,e-Shop,12-07-1979,M,9,Clothing,Women
1,1,266822,52339139180,01-06-2013,1,1099,115.395,1214.395,TeleShop,20-09-1970,F,9,Clothing,Women
1,1,274519,75032818961,10-08-2013,2,1070,224.7,2364.7,MBR,10-12-1976,F,1,Clothing,Women
1,1,271260,93958522592,NA,3,1102,347.13,3653.13,e-Shop,07-02-1989,M,7,Clothing,Women
1,1,274923,9063157777,NA,1,567,59.535,626.535,MBR,08-09-1987,M,8,Clothing,Women
1,1,267433,54658917690,NA,2,825,173.25,1823.25,MBR,24-09-1989,F,2,Clothing,Women
1,1,268107,23563663438,09-12-2011,3,266,83.79,881.79,TeleShop,16-12-1990,F,6,Clothing,Women
1,1,274098,34438962917,07-01-2013,2,292,61.32,645.32,e-Shop,04-09-1987,M,5,Clothing,Women
1,1,274535,78377303011,NA,1,174,18.27,192.27,e-Shop,26-04-1970,F,4,Clothing,Women
1,1,274490,52268174866,NA,1,641,67.305,708.305,TeleShop,01-06-1973,F,4,Clothing,Women
1,1,274868,77251864209,NA,-3,-432,136.08,-1432.08,e-Shop,14-06-1973,F,2,Clothing,Women
1,1,267701,39601904854,NA,5,930,488.25,5138.25,Flagship store,18-05-1992,M,2,Clothing,Women
1,1,269544,6308956321,NA,5,1460,766.5,8066.5,MBR,28-11-1982,F,2,Clothing,Women
1,1,270221,42044278459,NA,5,945,496.125,5221.125,MBR,04-07-1990,F,6,Clothing,Women
1,1,269178,91965296512,NA,2,356,74.76,786.76,e-Shop,13-05-1987,F,4,Clothing,Women
1,1,271859,94978162195,12-09-2013,3,320,100.8,1060.8,e-Shop,12-11-1988,F,1,Clothing,Women
1,1,270849,7355986786,NA,3,1139,358.785,3775.785,MBR,26-05-1992,M,9,Clothing,Women
1,1,271281,57071642940,NA,5,75,39.375,414.375,MBR,18-03-1980,F,10,Clothing,Women
1,1,271534,54450927619,02-02-2014,4,172,72.24,760.24,e-Shop,05-04-1979,M,4,Clothing,Women
1,1,274398,10443896254,NA,3,1439,453.285,4770.285,e-Shop,10-12-1990,M,1,Clothing,Women
1,1,268109,23599365531,05-08-2013,4,1496,628.32,6612.32,MBR,22-05-1985,M,10,Clothing,Women
1,1,272256,32343916029,NA,4,933,391.86,4123.86,e-Shop,13-05-1975,F,4,Clothing,Women
1,1,272680,68380808783,NA,3,472,148.68,1564.68,Flagship store,21-06-1982,F,6,Clothing,Women
1,1,274925,19298299635,04-03-2012,4,141,59.22,623.22,MBR,10-01-1981,M,2,Clothing,Women
1,1,274260,78340973279,NA,2,630,132.3,1392.3,e-Shop,10-11-1991,M,3,Clothing,Women
1,1,267707,7232517558,06-10-2013,1,611,64.155,675.155,Flagship store,02-10-1970,F,2,Clothing,Women
1,1,274215,26662331164,NA,-5,-694,364.35,-3834.35,MBR,23-01-1971,M,8,Clothing,Women
1,1,268126,11950520948,11-08-2012,1,1249,131.145,1380.145,TeleShop,12-09-1975,F,2,Clothing,Women
1,1,274260,752342827,01-07-2013,3,1249,393.435,4140.435,TeleShop,10-11-1991,M,3,Clothing,Women
1,1,269514,80494053326,NA,-1,-877,92.085,-969.085,e-Shop,26-04-1984,M,9,Clothing,Women
1,1,267226,34449742591,NA,1,456,47.88,503.88,e-Shop,26-08-1973,M,2,Clothing,Women
1,1,273052,79299538935,NA,3,536,168.84,1776.84,e-Shop,07-09-1984,F,3,Clothing,Women
1,1,273552,90982161253,NA,5,586,307.65,3237.65,Flagship store,22-06-1987,F,10,Clothing,Women
1,1,269387,90954125896,NA,4,839,352.38,3708.38,MBR,03-02-1990,F,10,Clothing,Women
1,1,267134,97764417070,09-12-2011,5,461,242.025,2547.025,MBR,14-09-1992,M,2,Clothing,Women
1,1,269514,80494053326,NA,1,877,92.085,969.085,e-Shop,26-04-1984,M,9,Clothing,Women
1,1,266883,1468172213,NA,4,435,182.7,1922.7,e-Shop,23-07-1984,F,10,Clothing,Women
1,1,273837,78455050487,NA,4,801,336.42,3540.42,e-Shop,15-06-1992,M,6,Clothing,Women
1,1,269516,72215278974,NA,1,726,76.23,802.23,Flagship store,01-10-1983,F,10,Clothing,Women
1,1,273652,31999729972,NA,1,1206,126.63,1332.63,Flagship store,11-11-1987,M,4,Clothing,Women
1,1,272217,27662921572,NA,4,747,313.74,3301.74,TeleShop,15-09-1978,M,10,Clothing,Women
1,1,273053,28176791748,NA,4,1305,548.1,5768.1,e-Shop,23-08-1973,F,5,Clothing,Women
1,1,266992,14797032343,NA,2,669,140.49,1478.49,e-Shop,23-04-1983,F,9,Clothing,Women
1,1,272688,92226430355,NA,3,289,91.035,958.035,TeleShop,25-08-1981,F,6,Clothing,Women
1,1,273477,21502500264,NA,3,98,30.87,324.87,e-Shop,21-06-1983,M,7,Clothing,Women
1,1,269441,80796835946,01-07-2011,2,414,86.94,914.94,MBR,06-12-1978,M,2,Clothing,Women
1,1,272877,98700838708,NA,3,700,220.5,2320.5,MBR,22-08-1989,F,5,Clothing,Women
1,1,272267,74141897668,NA,5,1317,691.425,7276.425,Flagship store,19-02-1981,F,4,Clothing,Women
1,1,272723,50089103442,NA,3,816,257.04,2705.04,e-Shop,26-08-1981,F,1,Clothing,Women
1,1,272242,22603337745,NA,3,1043,328.545,3457.545,e-Shop,02-08-1992,M,7,Clothing,Women
1,1,273707,30716369496,08-02-2012,-1,-660,69.3,-729.3,e-Shop,18-05-1981,F,1,Clothing,Women
1,1,273237,21794414894,NA,2,1434,301.14,3169.14,MBR,26-08-1972,M,3,Clothing,Women
1,1,270176,84850911872,12-02-2012,1,562,59.01,621.01,MBR,13-11-1978,F,9,Clothing,Women
1,1,270176,77441734312,NA,4,1087,456.54,4804.54,e-Shop,13-11-1978,F,9,Clothing,Women
1,1,272222,66735268679,07-11-2013,2,786,165.06,1737.06,TeleShop,24-09-1982,F,1,Clothing,Women
1,1,269674,38340222724,NA,5,1437,754.425,7939.425,e-Shop,17-03-1975,F,10,Clothing,Women
1,1,267583,4572080426,NA,5,1476,774.9,8154.9,Flagship store,21-11-1972,M,4,Clothing,Women
1,1,273492,8694949350,NA,3,1199,377.685,3974.685,TeleShop,05-07-1972,F,7,Clothing,Women
1,1,268290,98092203494,10-04-2011,3,834,262.71,2764.71,e-Shop,29-04-1970,M,7,Clothing,Women
1,1,267000,22896747093,NA,5,306,160.65,1690.65,TeleShop,06-02-1984,F,5,Clothing,Women
1,1,268512,19717873362,NA,2,392,82.32,866.32,Flagship store,01-03-1974,M,5,Clothing,Women
1,1,267042,6514083300,NA,2,1187,249.27,2623.27,TeleShop,23-07-1970,M,8,Clothing,Women
1,1,269447,97656300891,10-03-2011,5,1456,764.4,8044.4,Flagship store,14-07-1975,F,9,Clothing,Women
1,1,271813,16866175914,NA,-3,-150,47.25,-497.25,MBR,24-07-1974,F,5,Clothing,Women
1,1,269650,18876753958,NA,2,1440,302.4,3182.4,e-Shop,26-12-1985,M,5,Clothing,Women
1,1,267324,90905620050,NA,-3,-665,209.475,-2204.475,e-Shop,26-09-1991,F,3,Clothing,Women
1,1,268810,78612992935,NA,-5,-407,213.675,-2248.675,e-Shop,02-06-1973,F,6,Clothing,Women
1,1,273115,98656329852,NA,5,1122,589.05,6199.05,MBR,21-01-1983,F,6,Clothing,Women
1,1,275070,6693283237,NA,3,544,171.36,1803.36,MBR,01-10-1985,M,8,Clothing,Women
1,1,267189,96871118353,04-01-2013,2,785,164.85,1734.85,TeleShop,23-05-1977,M,1,Clothing,Women
1,1,274422,90476068683,NA,5,1111,583.275,6138.275,Flagship store,12-06-1980,F,3,Clothing,Women
1,1,272032,21778398410,NA,5,1283,673.575,7088.575,e-Shop,15-09-1983,M,3,Clothing,Women
1,1,269357,13507671670,04-05-2011,3,495,155.925,1640.925,TeleShop,08-07-1971,M,9,Clothing,Women
1,1,273436,56243724107,01-01-2014,2,329,69.09,727.09,TeleShop,28-06-1977,M,5,Clothing,Women
1,1,269060,79988141985,12-05-2013,2,791,166.11,1748.11,Flagship store,27-08-1985,M,5,Clothing,Women
1,1,267771,44604592736,NA,1,1441,151.305,1592.305,e-Shop,04-06-1983,F,7,Clothing,Women
1,1,267683,38374642212,NA,4,169,70.98,746.98,e-Shop,26-02-1985,M,10,Clothing,Women
1,1,268640,49797837310,01-08-2013,2,372,78.12,822.12,TeleShop,23-02-1983,M,10,Clothing,Women
1,1,270145,23558616247,12-02-2013,-1,-886,93.03,-979.03,Flagship store,21-06-1984,M,9,Clothing,Women
1,1,274944,16247354886,NA,2,617,129.57,1363.57,Flagship store,08-02-1985,M,8,Clothing,Women
1,1,270749,23208198450,06-01-2014,4,847,355.74,3743.74,MBR,13-09-1978,M,10,Clothing,Women
1,1,267611,66932911595,NA,-1,-1482,155.61,-1637.61,Flagship store,25-03-1989,M,4,Clothing,Women
1,1,271817,90501340928,NA,1,1122,117.81,1239.81,TeleShop,24-12-1989,M,8,Clothing,Women
1,1,274853,42361801738,06-02-2013,5,1477,775.425,8160.425,MBR,24-04-1985,M,2,Clothing,Women
1,1,273907,35480534686,NA,2,832,174.72,1838.72,e-Shop,01-11-1989,F,5,Clothing,Women
1,1,272237,46735424380,07-11-2013,2,654,137.34,1445.34,TeleShop,29-12-1988,F,1,Clothing,Women
1,1,272088,80816846770,NA,1,832,87.36,919.36,e-Shop,08-09-1970,M,5,Clothing,Women
1,1,267199,85496594077,NA,-4,-366,153.72,-1617.72,e-Shop,14-02-1970,,2,Clothing,Women
1,1,272626,68433930484,NA,2,1406,295.26,3107.26,TeleShop,19-10-1975,M,2,Clothing,Women
1,1,270830,57867143097,08-12-2011,5,1415,742.875,7817.875,e-Shop,17-03-1992,F,10,Clothing,Women
1,1,272982,69331207399,12-04-2012,2,1389,291.69,3069.69,e-Shop,01-01-1972,F,10,Clothing,Women
1,1,272844,10230072266,NA,1,854,89.67,943.67,TeleShop,18-09-1988,F,4,Clothing,Women
1,1,269848,69048645570,04-07-2012,2,591,124.11,1306.11,e-Shop,03-07-1992,M,6,Clothing,Women
1,1,273908,19540623861,03-07-2011,3,803,252.945,2661.945,e-Shop,16-11-1975,M,10,Clothing,Women
1,1,269363,53501751767,NA,5,100,52.5,552.5,Flagship store,22-06-1980,F,1,Clothing,Women
1,1,269242,44966048632,NA,4,382,160.44,1688.44,e-Shop,23-03-1982,F,1,Clothing,Women
1,1,273575,19683795063,NA,1,132,13.86,145.86,e-Shop,27-07-1970,M,1,Clothing,Women
1,1,275179,11934453506,NA,3,1345,423.675,4458.675,MBR,16-05-1977,M,7,Clothing,Women
1,1,270709,51514545410,NA,5,1304,684.6,7204.6,e-Shop,05-01-1976,M,7,Clothing,Women
1,1,274192,6605312122,NA,4,728,305.76,3217.76,Flagship store,07-09-1989,M,3,Clothing,Women
1,1,268943,27442140415,04-07-2013,5,1209,634.725,6679.725,e-Shop,16-05-1978,M,4,Clothing,Women
1,1,269967,31706670142,NA,1,910,95.55,1005.55,e-Shop,08-10-1987,F,3,Clothing,Women
1,1,270410,89680251377,NA,1,527,55.335,582.335,e-Shop,22-11-1991,M,6,Clothing,Women
1,1,270540,1254346337,NA,1,1054,110.67,1164.67,MBR,06-02-1980,F,1,Clothing,Women
1,1,270413,52928040988,NA,3,720,226.8,2386.8,TeleShop,25-10-1986,F,4,Clothing,Women
1,1,269367,58013854149,07-07-2012,3,70,22.05,232.05,Flagship store,20-04-1980,M,4,Clothing,Women
1,1,273307,63656204601,NA,4,1224,514.08,5410.08,e-Shop,16-03-1980,F,6,Clothing,Women
1,1,272382,97853824270,NA,5,1195,627.375,6602.375,MBR,23-07-1990,M,10,Clothing,Women
1,1,273726,69352026509,01-05-2013,1,1410,148.05,1558.05,MBR,04-06-1975,F,1,Clothing,Women
1,1,273727,41653567427,06-11-2011,3,1480,466.2,4906.2,e-Shop,24-01-1981,F,7,Clothing,Women
1,1,274816,15939893279,NA,5,264,138.6,1458.6,e-Shop,06-09-1988,M,1,Clothing,Women
1,1,271959,44799334433,NA,2,1194,250.74,2638.74,Flagship store,26-10-1970,M,9,Clothing,Women
1,1,268779,56185033230,11-11-2012,3,641,201.915,2124.915,TeleShop,03-02-1992,M,3,Clothing,Women
1,1,269173,95527066631,NA,1,1445,151.725,1596.725,MBR,01-05-1990,F,5,Clothing,Women
1,1,267926,80329812250,10-10-2012,4,1041,437.22,4601.22,TeleShop,18-06-1985,M,3,Clothing,Women
1,1,274243,41720845116,NA,5,1311,688.275,7243.275,MBR,26-11-1983,M,10,Clothing,Women
1,1,274149,88101082313,NA,-5,-656,344.4,-3624.4,e-Shop,12-02-1974,M,6,Clothing,Women
1,1,272995,62255594392,NA,2,850,178.5,1878.5,Flagship store,28-07-1982,F,7,Clothing,Women
1,1,270625,42584381402,NA,5,1371,719.775,7574.775,TeleShop,03-02-1992,M,6,Clothing,Women
1,1,274055,68133158092,02-12-2012,4,1134,476.28,5012.28,TeleShop,18-07-1991,M,6,Clothing,Women
1,1,272508,2863045646,11-03-2011,5,633,332.325,3497.325,e-Shop,05-11-1972,M,9,Clothing,Women
1,1,268456,91657993381,04-07-2013,3,531,167.265,1760.265,e-Shop,12-04-1979,F,6,Clothing,Women
1,1,267214,91062614617,05-02-2013,2,522,109.62,1153.62,MBR,25-08-1973,F,6,Clothing,Women
1,1,271824,63065428341,05-02-2013,1,84,8.82,92.82,e-Shop,03-12-1980,M,5,Clothing,Women
1,1,268873,93092452979,06-12-2011,3,481,151.515,1594.515,e-Shop,17-07-1985,M,8,Clothing,Women
1,1,270119,13757144803,NA,1,1295,135.975,1430.975,e-Shop,23-06-1971,F,2,Clothing,Women
1,1,274153,77226606696,NA,1,1441,151.305,1592.305,Flagship store,22-06-1974,M,4,Clothing,Women
1,1,269463,30143049957,NA,2,562,118.02,1242.02,e-Shop,23-10-1979,F,3,Clothing,Women
1,1,272590,83248073784,06-03-2011,4,1419,595.98,6271.98,e-Shop,23-03-1975,M,5,Clothing,Women
1,1,271514,31795077491,NA,5,471,247.275,2602.275,Flagship store,06-12-1977,M,7,Clothing,Women
1,1,271260,87049015584,12-10-2012,3,574,180.81,1902.81,e-Shop,07-02-1989,M,7,Clothing,Women
1,1,267300,88412957350,02-06-2012,1,552,57.96,609.96,MBR,12-08-1990,M,3,Clothing,Women
1,1,268581,72847212638,NA,2,606,127.26,1339.26,TeleShop,17-03-1971,F,9,Clothing,Women
1,1,267583,4572080426,08-12-2013,-5,-1476,774.9,-8154.9,Flagship store,21-11-1972,M,4,Clothing,Women
1,1,270500,93199845804,NA,4,586,246.12,2590.12,e-Shop,22-02-1979,F,8,Clothing,Women
1,1,272255,95810870947,08-10-2012,1,507,53.235,560.235,TeleShop,17-04-1988,M,3,Clothing,Women
1,1,271169,48973573448,NA,5,219,114.975,1209.975,Flagship store,12-12-1979,M,8,Clothing,Women
1,1,268488,8174577217,NA,5,506,265.65,2795.65,MBR,09-08-1981,F,7,Clothing,Women
1,1,270895,56464270250,08-05-2013,4,1183,496.86,5228.86,MBR,17-07-1988,M,10,Clothing,Women
1,1,269471,15115700712,NA,3,1446,455.49,4793.49,e-Shop,10-01-1971,F,2,Clothing,Women
1,1,268956,44262018914,NA,1,951,99.855,1050.855,MBR,28-05-1984,M,6,Clothing,Women
1,1,273190,84946149513,08-03-2012,1,217,22.785,239.785,TeleShop,19-04-1991,M,3,Clothing,Women
1,1,267794,52324711992,NA,5,1352,709.8,7469.8,e-Shop,07-02-1990,F,1,Clothing,Women
1,1,271797,50511561777,NA,3,1482,466.83,4912.83,MBR,03-07-1980,F,2,Clothing,Women
1,1,274018,77337988287,08-12-2012,3,461,145.215,1528.215,TeleShop,29-09-1974,F,8,Clothing,Women
1,1,267076,58614811041,NA,4,138,57.96,609.96,e-Shop,23-12-1982,F,4,Clothing,Women
1,1,267081,49324191465,09-03-2012,5,586,307.65,3237.65,e-Shop,17-07-1970,F,3,Clothing,Women
1,1,271039,17038703197,06-03-2013,2,701,147.21,1549.21,Flagship store,04-11-1980,M,3,Clothing,Women
1,1,270772,13147305211,NA,4,211,88.62,932.62,MBR,06-07-1978,M,4,Clothing,Women
1,1,270126,77719986239,NA,1,1453,152.565,1605.565,e-Shop,08-04-1978,M,5,Clothing,Women
1,1,268627,26238400076,NA,4,842,353.64,3721.64,MBR,01-06-1970,M,9,Clothing,Women
1,1,274110,55198247814,NA,4,903,379.26,3991.26,MBR,03-02-1972,M,5,Clothing,Women
1,1,273787,65844276736,NA,5,1409,739.725,7784.725,MBR,24-10-1983,M,1,Clothing,Women
1,1,271722,7115645059,NA,2,179,37.59,395.59,TeleShop,20-03-1973,M,6,Clothing,Women
1,1,274568,77913473190,NA,-5,-935,490.875,-5165.875,MBR,12-09-1984,F,9,Clothing,Women
1,1,272063,45296384202,NA,1,525,55.125,580.125,Flagship store,17-04-1984,M,5,Clothing,Women
1,1,266835,78231972953,08-09-2012,3,1374,432.81,4554.81,Flagship store,16-02-1987,F,1,Clothing,Women
1,1,272168,85159289036,03-06-2011,5,131,68.775,723.775,Flagship store,26-10-1970,M,2,Clothing,Women
1,1,270827,11090753771,08-02-2011,3,74,23.31,245.31,e-Shop,04-03-1970,F,10,Clothing,Women
1,1,267176,7479365297,03-07-2013,4,155,65.1,685.1,e-Shop,24-06-1978,F,10,Clothing,Women
1,1,268544,21904499602,NA,5,1219,639.975,6734.975,e-Shop,01-07-1990,F,3,Clothing,Women
1,1,272317,49628331863,NA,4,152,63.84,671.84,e-Shop,08-12-1980,M,10,Clothing,Women
1,1,269952,56798037762,NA,2,140,29.4,309.4,Flagship store,29-08-1987,M,8,Clothing,Women
1,1,274534,77330480294,05-05-2012,-3,-1285,404.775,-4259.775,e-Shop,14-04-1987,F,7,Clothing,Women
1,1,267316,9044824427,NA,-4,-1386,582.12,-6126.12,MBR,22-02-1992,M,1,Clothing,Women
1,1,272020,84928807807,05-02-2013,4,698,293.16,3085.16,MBR,07-05-1978,M,6,Clothing,Women
1,1,268969,53905181874,NA,1,1430,150.15,1580.15,e-Shop,17-05-1986,M,3,Clothing,Women
1,1,269008,3203747461,NA,2,1365,286.65,3016.65,e-Shop,13-02-1970,F,6,Clothing,Women
1,1,267804,81941169134,NA,4,501,210.42,2214.42,e-Shop,25-07-1985,F,3,Clothing,Women
1,1,272997,21233847603,07-11-2011,1,465,48.825,513.825,e-Shop,07-10-1983,M,10,Clothing,Women
1,1,267317,69287699424,NA,4,826,346.92,3650.92,MBR,08-05-1980,M,7,Clothing,Women
